SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
238368,0,0,1,0,0,0,292500.0,298512.0,19948.5,270000.0,6,2,4,2,1,0.072508,-9730,-387,-4451.0,-2057,4.0,1,1,0,1,0,0,8,1.0,1,1,6,11,0,0,0,0,1,1,5,0.1887903527438264,0.2834220900387933,0.2896112383820055,0.0619,0.0629,0.9786,0.7076,0.0774,0.0,0.1379,0.1667,0.0417,0.0,0.0504,0.0367,0.0,0.0,0.063,0.0653,0.9786,0.7190000000000001,0.0781,0.0,0.1379,0.1667,0.0417,0.0,0.0551,0.0383,0.0,0.0,0.0625,0.0629,0.9786,0.7115,0.0778,0.0,0.1379,0.1667,0.0417,0.0,0.0513,0.0374,0.0,0.0,2,0,0.0423,4,0,1.0,0.0,1.0,0.0,-595.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0
238394,0,0,0,0,0,1,90000.0,106794.0,4833.0,76500.0,6,2,1,1,2,0.010643,-14565,-5359,-1520.0,-4522,7.0,1,1,0,1,0,0,3,3.0,2,2,6,13,0,0,0,0,0,0,40,0.7589932121411147,0.5820227987027429,0.622922000268356,0.2052,0.1193,0.9975,0.966,0.0375,0.2,0.1724,0.375,0.0417,0.1985,0.1673,0.2039,0.0,0.0,0.209,0.1238,0.9975,0.9673,0.0379,0.2014,0.1724,0.375,0.0417,0.203,0.1827,0.2124,0.0,0.0,0.2071,0.1193,0.9975,0.9665,0.0378,0.2,0.1724,0.375,0.0417,0.202,0.1702,0.2075,0.0,0.0,2,0,0.183,4,0,1.0,0.0,1.0,0.0,-1149.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
238424,0,0,1,0,1,1,135000.0,450000.0,22018.5,450000.0,6,2,1,1,1,0.026392,-12911,-173,-6934.0,-4248,1.0,1,1,1,1,0,0,2,3.0,2,2,5,12,0,0,0,0,0,0,49,0.4465650784989114,0.5602858429097418,0.2764406945454034,0.6485,0.4079,0.9866,0.8164,0.1588,0.72,0.6207,0.3333,0.375,0.6455,0.5245,0.7332,0.0193,0.0269,0.6607,0.4233,0.9866,0.8236,0.1602,0.725,0.6207,0.3333,0.375,0.6603,0.573,0.7639,0.0195,0.0284,0.6547,0.4079,0.9866,0.8189,0.1598,0.72,0.6207,0.3333,0.375,0.6568,0.5336,0.7464,0.0194,0.0274,2,0,0.5825,4,0,3.0,0.0,3.0,0.0,-635.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0
238466,1,0,1,0,0,0,540000.0,521280.0,28278.0,450000.0,6,0,1,1,1,0.030755,-11775,-1005,-5305.0,-968,14.0,1,1,1,1,1,0,10,2.0,2,2,6,19,0,0,0,0,0,0,5,0.5043340716192908,0.6703441018251206,0.180887977767074,0.2412,0.0158,0.9866,0.8164,0.0529,0.28,0.2414,0.3333,0.375,0.1384,0.195,0.2555,0.0154,0.0094,0.2458,0.0164,0.9866,0.8236,0.0534,0.282,0.2414,0.3333,0.375,0.1416,0.213,0.2662,0.0156,0.0099,0.2436,0.0158,0.9866,0.8189,0.0533,0.28,0.2414,0.3333,0.375,0.1409,0.1984,0.2601,0.0155,0.0096,2,0,0.2319,4,0,1.0,0.0,1.0,0.0,-1717.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,7.0,0.0,1.0
238498,0,0,0,0,1,2,112500.0,728460.0,43506.0,675000.0,6,2,4,1,1,0.020246,-11217,-1324,-943.0,-2812,14.0,1,1,0,1,1,0,8,4.0,3,3,3,10,0,0,0,0,0,0,25,0.4163505483340209,0.5274454195670981,0.178760465484575,0.1474,0.1367,0.9876,0.83,0.1222,0.16,0.1379,0.3333,0.375,0.0184,0.1202,0.1904,0.0,0.0,0.1502,0.1419,0.9876,0.8367,0.1233,0.1611,0.1379,0.3333,0.375,0.0188,0.1313,0.1984,0.0,0.0,0.1489,0.1367,0.9876,0.8323,0.123,0.16,0.1379,0.3333,0.375,0.0187,0.1223,0.1938,0.0,0.0,2,0,0.2165,4,0,1.0,1.0,1.0,1.0,-1435.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,9.0
238532,0,0,1,0,1,2,180000.0,533668.5,29079.0,477000.0,1,1,4,1,1,0.025164,-13719,-6057,-4235.0,-4396,4.0,1,1,0,1,0,1,3,4.0,2,2,1,12,0,0,0,0,0,0,33,0.4591758025071689,0.5521407613562346,0.3376727217405312,0.1072,0.0629,0.9791,0.7144,0.0127,0.0,0.2069,0.1667,0.2083,0.0388,0.0841,0.0917,0.0154,0.0275,0.1092,0.0653,0.9791,0.7256,0.0128,0.0,0.2069,0.1667,0.2083,0.0397,0.0918,0.0956,0.0156,0.0291,0.1083,0.0629,0.9791,0.7182,0.0128,0.0,0.2069,0.1667,0.2083,0.0395,0.0855,0.0934,0.0155,0.0281,2,0,0.0781,5,0,1.0,0.0,1.0,0.0,-189.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
238679,0,0,1,0,1,0,270000.0,675000.0,53329.5,675000.0,6,0,1,1,1,0.04622,-9462,-1055,-703.0,-701,6.0,1,1,0,1,0,0,14,2.0,1,1,3,11,0,0,0,0,1,1,45,0.1396684508540058,0.6231294660951605,0.2250868621163805,0.0515,0.0528,0.9752,0.66,0.0053,0.0,0.1034,0.1667,0.2083,0.085,0.0412,0.0546,0.0039,0.0068,0.0525,0.0548,0.9752,0.6733,0.0053,0.0,0.1034,0.1667,0.2083,0.0869,0.045,0.0569,0.0039,0.0071,0.052,0.0528,0.9752,0.6645,0.0053,0.0,0.1034,0.1667,0.2083,0.0865,0.0419,0.0556,0.0039,0.0069,2,0,0.043,5,0,0.0,0.0,0.0,0.0,-455.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,3.0
238737,0,1,1,0,1,1,225000.0,450000.0,22500.0,450000.0,6,0,1,1,2,0.025164,-14319,-335,-4898.0,-3925,16.0,1,1,0,1,0,0,10,3.0,2,2,1,8,0,0,0,0,0,0,11,0.661956734882249,0.6593030334464031,0.8171723992791566,0.4052,0.2916,0.9821,0.7552,0.0,0.4,0.3448,0.3333,0.375,0.0,0.3303,0.4398,0.0,0.0,0.2584,0.1943,0.9821,0.7648,0.0,0.282,0.2414,0.3333,0.375,0.0,0.2259,0.2886,0.0,0.0,0.4091,0.2916,0.9821,0.7585,0.0,0.4,0.3448,0.3333,0.375,0.0,0.336,0.4477,0.0,0.0,2,0,0.2179,4,0,2.0,0.0,2.0,0.0,-257.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0
238791,0,0,1,0,1,0,135000.0,808650.0,31333.5,675000.0,6,2,1,0,1,0.008019,-17631,-2787,-1893.0,-1187,9.0,1,1,0,1,0,0,14,2.0,2,2,0,16,0,0,0,0,0,0,41,0.5186477455749197,0.6312183499878207,0.3077366963789207,0.0701,0.0639,0.9811,0.7416,0.0088,0.0,0.1379,0.1667,0.2083,0.0315,0.0572,0.0683,0.0,0.0,0.0714,0.0663,0.9811,0.7517,0.0089,0.0,0.1379,0.1667,0.2083,0.0322,0.0624,0.0711,0.0,0.0,0.0708,0.0639,0.9811,0.7451,0.0088,0.0,0.1379,0.1667,0.2083,0.032,0.0581,0.0695,0.0,0.0,2,0,0.0701,5,0,1.0,1.0,1.0,1.0,-2625.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
238814,0,0,0,0,0,2,112500.0,239850.0,23719.5,225000.0,6,0,1,1,1,0.028663,-13479,-1064,-2130.0,-1592,3.0,1,1,0,1,0,0,3,4.0,2,2,0,18,0,0,0,0,0,0,5,0.6227398626847176,0.6461037890254693,0.6144143775673561,0.1402,0.0599,0.9747,0.6532,0.0816,0.0,0.2759,0.1667,0.2083,0.0899,0.1143,0.1089,0.0,0.1365,0.1429,0.0621,0.9747,0.6668,0.0824,0.0,0.2759,0.1667,0.2083,0.0919,0.1249,0.1134,0.0,0.1445,0.1416,0.0599,0.9747,0.6578,0.0821,0.0,0.2759,0.1667,0.2083,0.0914,0.1163,0.1108,0.0,0.1394,2,0,0.1599,5,0,5.0,0.0,5.0,0.0,-974.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
238845,0,0,1,0,1,0,180000.0,881055.0,37458.0,787500.0,6,2,4,3,1,0.025164,-15022,-1084,-1727.0,-4680,64.0,1,1,0,1,0,0,16,1.0,2,2,2,14,0,0,0,0,1,1,39,0.1462744137644674,0.4559167926178671,0.5919766183185521,0.0593,0.0548,0.9826,0.762,0.024,0.0,0.1207,0.1667,0.2083,0.0573,0.0483,0.0523,0.0,0.0,0.0473,0.0465,0.9786,0.7190000000000001,0.0202,0.0,0.1034,0.1667,0.2083,0.0446,0.0413,0.0437,0.0,0.0,0.0599,0.0548,0.9826,0.7652,0.0242,0.0,0.1207,0.1667,0.2083,0.0583,0.0492,0.0532,0.0,0.0,2,0,0.0439,5,0,1.0,0.0,1.0,0.0,-320.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
238883,0,0,1,0,0,0,135000.0,473760.0,51021.0,450000.0,6,2,4,1,1,0.007305,-13728,-921,-6292.0,-4880,23.0,1,1,1,1,1,0,4,2.0,3,3,2,17,0,0,0,0,0,0,41,0.3116919531236842,0.447971116285996,0.4400578303966329,0.0381,0.0,0.9692,0.5784,0.0193,0.0,0.069,0.0833,0.125,0.0182,0.0311,0.0189,0.0,0.0,0.0389,0.0,0.9692,0.5949,0.0195,0.0,0.069,0.0833,0.125,0.0187,0.034,0.0197,0.0,0.0,0.0385,0.0,0.9692,0.584,0.0194,0.0,0.069,0.0833,0.125,0.0186,0.0316,0.0192,0.0,0.0,2,0,0.0148,5,0,0.0,0.0,0.0,0.0,-1693.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
238894,0,0,1,0,0,0,202500.0,168102.0,19093.5,148500.0,6,0,1,1,1,0.035792,-11168,-1129,-5709.0,-3647,2.0,1,1,0,1,0,1,6,2.0,2,2,5,14,0,0,0,0,0,0,5,0.258931755767731,0.3541447008741488,0.4083588531230431,0.0722,0.0727,0.9771,0.6872,0.0079,0.0,0.1379,0.1667,0.2083,0.0335,0.0588,0.0624,0.0,0.0,0.0735,0.0755,0.9772,0.6994,0.008,0.0,0.1379,0.1667,0.2083,0.0342,0.0643,0.0651,0.0,0.0,0.0729,0.0727,0.9771,0.6914,0.008,0.0,0.1379,0.1667,0.2083,0.034,0.0599,0.0636,0.0,0.0,2,0,0.0491,5,0,3.0,0.0,3.0,0.0,-187.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
238934,0,0,1,0,1,1,202500.0,1125000.0,33025.5,1125000.0,6,1,4,0,1,0.025164,-14526,-2230,-1805.0,-426,64.0,1,1,0,1,0,0,6,3.0,2,2,5,12,0,0,0,0,0,0,38,0.2895973150533335,0.6562264128346321,0.6347055309763198,0.232,0.0562,0.9861,0.8096,0.0173,0.08,0.069,0.3333,0.375,0.0227,0.1891,0.0952,0.0,0.0,0.2363,0.0584,0.9861,0.8171,0.0175,0.0806,0.069,0.3333,0.375,0.0232,0.2066,0.0992,0.0,0.0,0.2342,0.0562,0.9861,0.8121,0.0175,0.08,0.069,0.3333,0.375,0.0231,0.1924,0.0969,0.0,0.0,2,0,0.0881,5,0,4.0,0.0,4.0,0.0,-527.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
238948,0,0,1,0,1,0,130500.0,315000.0,16308.0,315000.0,1,0,2,0,1,0.0060079999999999,-7900,-716,-2524.0,-417,7.0,1,1,1,1,0,0,14,2.0,2,2,2,16,0,0,0,0,0,0,45,0.1872868854471376,0.1467541342694674,0.4014074137749511,0.0412,0.0493,0.9523,0.3472,0.008,0.0,0.1379,0.125,0.1667,0.0094,0.0328,0.0335,0.0039,0.0305,0.042,0.0512,0.9523,0.3728,0.008,0.0,0.1379,0.125,0.1667,0.0096,0.0358,0.0349,0.0039,0.0323,0.0416,0.0493,0.9523,0.3559,0.008,0.0,0.1379,0.125,0.1667,0.0096,0.0333,0.0341,0.0039,0.0311,2,0,0.0374,5,0,5.0,1.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
238951,0,0,1,0,0,0,202500.0,278460.0,21676.5,225000.0,6,2,4,1,1,0.01885,-13929,-914,-708.0,-4622,10.0,1,1,0,1,0,0,4,2.0,2,2,0,17,0,0,0,0,0,0,5,0.3498415601656911,0.7092232301757304,0.1455428133497032,0.2598,0.1716,0.9826,0.7552,0.0,0.28,0.2414,0.3333,0.375,0.1455,0.2118,0.2803,0.0,0.0,0.2647,0.1781,0.9826,0.7648,0.0,0.282,0.2414,0.3333,0.375,0.1488,0.2314,0.2921,0.0,0.0,0.2623,0.1716,0.9826,0.7585,0.0,0.28,0.2414,0.3333,0.375,0.148,0.2155,0.2854,0.0,0.0,3,0,0.2205,4,0,1.0,1.0,1.0,1.0,-218.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
238976,0,0,0,0,1,1,90000.0,566055.0,22063.5,472500.0,1,2,4,1,1,0.031329,-14364,-3016,-398.0,-4960,3.0,1,1,0,1,0,0,14,3.0,2,2,1,10,0,0,0,0,0,0,5,0.4677524881087199,0.0726653016864931,0.4794489811780563,0.0165,0.0324,0.9771,0.6872,0.0,0.0,0.069,0.0417,0.0417,0.0,0.0134,0.0142,0.0,0.0,0.0168,0.0336,0.9772,0.6994,0.0,0.0,0.069,0.0417,0.0417,0.0,0.0147,0.0148,0.0,0.0,0.0167,0.0324,0.9771,0.6914,0.0,0.0,0.069,0.0417,0.0417,0.0,0.0137,0.0144,0.0,0.0,3,0,0.0112,5,0,1.0,0.0,1.0,0.0,-1976.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
239071,0,0,0,0,1,1,225000.0,2013840.0,55507.5,1800000.0,6,0,1,1,1,0.016612,-14655,-1736,-595.0,-4781,2.0,1,1,0,1,0,0,10,3.0,2,2,0,12,0,0,0,0,0,0,5,0.6936636869072498,0.275164966686738,0.4066174366275036,0.0856,0.3657,0.9985,0.9796,0.1601,0.08,0.0345,0.5417,0.5833,0.0468,0.0672,0.1199,0.0116,0.0362,0.0872,0.3795,0.9985,0.9804,0.1616,0.0806,0.0345,0.5417,0.5833,0.0479,0.0735,0.1249,0.0117,0.0383,0.0864,0.3657,0.9985,0.9799,0.1611,0.08,0.0345,0.5417,0.5833,0.0477,0.0684,0.1221,0.0116,0.037,2,0,0.1897,2,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0
239074,0,0,0,0,1,2,90000.0,526491.0,21267.0,454500.0,1,2,1,1,1,0.00733,-11894,-1606,-271.0,-4198,8.0,1,1,0,1,0,0,3,4.0,2,2,3,11,0,0,0,0,0,0,4,0.5424033030853767,0.6997868302051784,0.5316861425197883,0.0784,0.0385,0.9821,0.7552,0.0089,0.0,0.1379,0.1667,0.0417,0.014,0.0622,0.0637,0.0077,0.0124,0.0798,0.04,0.9821,0.7648,0.009,0.0,0.1379,0.1667,0.0417,0.0144,0.068,0.0664,0.0078,0.0131,0.0791,0.0385,0.9821,0.7585,0.009,0.0,0.1379,0.1667,0.0417,0.0143,0.0633,0.0649,0.0078,0.0127,2,0,0.0555,5,0,6.0,0.0,6.0,0.0,-2284.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
239087,0,0,1,0,1,1,162000.0,545040.0,26640.0,450000.0,6,0,2,1,1,0.025164,-11090,-2686,-1898.0,-2776,6.0,1,1,0,1,1,0,8,3.0,2,2,0,13,0,0,0,0,0,0,4,0.2437199295265079,0.6121715808767798,0.3154721549257734,0.0423,0.0743,0.9697,0.5852,0.0075,0.0,0.1034,0.125,0.1667,0.0,0.0336,0.0438,0.0039,0.0037,0.0431,0.0772,0.9697,0.6014,0.0075,0.0,0.1034,0.125,0.1667,0.0,0.0367,0.0456,0.0039,0.0039,0.0427,0.0743,0.9697,0.5907,0.0075,0.0,0.1034,0.125,0.1667,0.0,0.0342,0.0446,0.0039,0.0037,2,0,0.0393,5,0,1.0,0.0,1.0,0.0,-2473.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
239091,0,0,1,0,1,0,202500.0,1224000.0,35919.0,1224000.0,6,2,4,1,1,0.026392,-16032,-230,-6292.0,-4347,2.0,1,1,0,1,0,0,4,2.0,2,2,1,11,0,0,0,0,1,1,41,0.4253431420908055,0.6517581119418008,0.6144143775673561,0.2423,0.2159,0.9881,0.8368,0.0068,0.28,0.2414,0.3333,0.375,0.1194,0.1975,0.2957,0.0,0.0012,0.2468,0.2241,0.9881,0.8432,0.0069,0.282,0.2414,0.3333,0.375,0.1222,0.2158,0.308,0.0,0.0013,0.2446,0.2159,0.9881,0.8390000000000001,0.0069,0.28,0.2414,0.3333,0.375,0.1215,0.2009,0.301,0.0,0.0012,2,0,0.2328,4,0,0.0,0.0,0.0,0.0,-2340.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
239097,0,0,0,0,1,0,450000.0,910890.0,29515.5,652500.0,6,0,4,1,1,0.04622,-16194,-403,-7134.0,-4209,10.0,1,1,0,1,0,0,0,2.0,1,1,0,13,0,1,1,0,0,0,32,0.5225812397238412,0.3894166645960137,0.7610263695502636,0.0196,0.0441,0.9826,0.762,0.0,0.0,0.1034,0.0417,0.0833,0.0362,0.016,0.017,0.0,0.0,0.02,0.0458,0.9826,0.7713,0.0,0.0,0.1034,0.0417,0.0833,0.037,0.0174,0.0177,0.0,0.0,0.0198,0.0441,0.9826,0.7652,0.0,0.0,0.1034,0.0417,0.0833,0.0368,0.0162,0.0173,0.0,0.0,3,0,0.0134,5,0,0.0,0.0,0.0,0.0,-1396.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0
239169,0,0,1,0,0,0,157500.0,900000.0,26316.0,900000.0,6,2,4,3,1,0.015221,-10691,-3098,-2770.0,-3057,8.0,1,1,1,1,1,0,14,1.0,2,2,0,12,0,0,0,0,1,1,41,0.4537237804322242,0.6230370250619583,0.1654074596555436,0.4361,0.0429,0.9786,0.7144,0.0,0.0,0.0345,0.1667,0.2083,0.0357,0.0067,0.0336,0.0077,0.0238,0.0378,0.0446,0.9786,0.7256,0.0,0.0,0.0345,0.1667,0.2083,0.0365,0.0073,0.0336,0.0078,0.016,0.4403,0.0429,0.9786,0.7182,0.0,0.0,0.0345,0.1667,0.2083,0.0363,0.0068,0.0343,0.0078,0.0243,2,0,0.0324,5,0,6.0,0.0,6.0,0.0,-1635.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
239191,1,0,1,0,1,0,90000.0,604683.0,21847.5,522000.0,5,2,4,1,1,0.025164,-19828,-2950,-6452.0,-3337,10.0,1,1,0,1,0,0,4,2.0,2,2,6,10,0,0,0,0,0,0,52,0.6255289347742504,0.6545026861194135,0.7922644738669378,0.0794,0.0459,0.9767,0.6804,0.0442,0.0,0.1379,0.1667,0.2083,0.0,0.0639,0.0608,0.0039,0.0249,0.0809,0.0476,0.9767,0.6929,0.0446,0.0,0.1379,0.1667,0.2083,0.0,0.0698,0.0633,0.0039,0.0264,0.0802,0.0459,0.9767,0.6847,0.0445,0.0,0.1379,0.1667,0.2083,0.0,0.065,0.0619,0.0039,0.0255,2,0,0.0774,5,0,3.0,0.0,2.0,0.0,-2144.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,2.0,0.0
239198,0,1,0,0,1,1,67500.0,180000.0,9000.0,180000.0,6,2,4,1,1,0.018029,-10236,-606,-2142.0,-518,1.0,1,1,0,1,0,0,14,3.0,3,3,0,10,0,0,0,0,0,0,41,0.2648952994480302,0.5498414995602987,0.2608559142068693,0.0825,0.0723,0.9767,0.6804,0.0564,0.0,0.1379,0.1667,0.0417,0.0166,0.0664,0.0701,0.0039,0.003,0.084,0.075,0.9767,0.6929,0.0569,0.0,0.1379,0.1667,0.0417,0.017,0.0725,0.0731,0.0039,0.0032,0.0833,0.0723,0.9767,0.6847,0.0568,0.0,0.1379,0.1667,0.0417,0.0169,0.0676,0.0714,0.0039,0.0031,2,0,0.0867,4,0,0.0,0.0,0.0,0.0,-510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
239303,0,0,1,0,1,1,270000.0,1701229.5,49873.5,1332000.0,6,2,1,1,1,0.020713,-12169,-706,-88.0,-3707,15.0,1,1,0,1,0,0,4,3.0,3,2,1,7,0,0,0,0,0,0,5,0.2780150764288902,0.6004172099432414,0.3996756156233169,0.0598,0.0796,0.9767,0.6804,0.008,0.0,0.1379,0.1667,0.2083,0.0826,0.0471,0.0541,0.0077,0.0444,0.0609,0.0826,0.9767,0.6929,0.0081,0.0,0.1379,0.1667,0.2083,0.0845,0.0514,0.0564,0.0078,0.047,0.0604,0.0796,0.9767,0.6847,0.0081,0.0,0.1379,0.1667,0.2083,0.0841,0.0479,0.0551,0.0078,0.0454,2,0,0.0566,5,0,2.0,0.0,2.0,0.0,-825.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
239318,0,0,0,0,0,0,675000.0,900000.0,45954.0,900000.0,6,0,4,1,1,0.010006,-16883,-2751,-3254.0,-437,16.0,1,1,0,1,0,0,6,2.0,2,1,1,10,0,0,0,0,0,0,41,0.8110533085270843,0.7373297081302791,0.3170317785834444,0.0227,0.0449,0.9916,0.8844,0.0078,0.0,0.069,0.0833,0.125,0.0426,0.0185,0.0244,0.0,0.0,0.0231,0.0466,0.9916,0.8889,0.0079,0.0,0.069,0.0833,0.125,0.0436,0.0202,0.0255,0.0,0.0,0.0229,0.0449,0.9916,0.8859,0.0078,0.0,0.069,0.0833,0.125,0.0433,0.0188,0.0249,0.0,0.0,3,0,0.0238,5,0,3.0,0.0,3.0,0.0,-2116.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
